id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
3334,243.26248168945312,55.139461517333984,24.04068201541386,1.9479984301568545,-1.5580673014413629,-0.8690219601297254,-100.0,-100.0,-100.0,0.22358284890651703,6
39609,242.30474853515625,54.96355056762695,10.77689922738952,1.930697397511793,-0.28702489403946396,-0.15622592482848677,-100.0,-100.0,-100.0,3.150395631790161,4
24903,243.25030517578125,54.71900177001953,30.430428083733926,1.9264330985802842,-2.2214114127373144,-1.5308757376870616,-100.0,-100.0,-100.0,1.0892839431762695,6
8383,241.93707275390625,55.52314758300781,35.96302233814048,1.8946666048300695,-2.6181342620320005,-2.4870715389994773,12.477581024169922,7.631420612335205,1.586151123046875,0.29610368609428406,1
28629,242.86819458007812,55.52579879760742,30.262846842329864,1.8875201732216866,-2.0170731393903374,-1.5096189963847575,-100.0,-100.0,-100.0,1.3341706991195679,6
8377,242.99041748046875,55.07831573486328,14.197762221984467,1.8832713911300887,-0.8835655391928661,-0.3710845724767158,2.937577724456787,2.9120359420776367,202.01385498046875,0.2920630872249603,1
4893,243.5148468017578,55.47460174560547,40.90646636735256,1.8790567287475632,-3.353246515171989,-3.6252348314302605,7.831340312957764,6.540693283081055,132.20741271972656,0.1903514266014099,1
30619,242.1161651611328,55.68577194213867,41.36856128686304,1.8252388399286634,-3.0351722470778357,-3.661788276637597,-100.0,-100.0,-100.0,1.5718662738800049,4
1748,242.70481872558594,55.29013442993164,15.095659206984894,1.8243858990805013,-0.8848985975613302,-0.40851480211471103,3.1608939170837402,3.0954861640930176,25.950136184692383,0.09981879591941833,1
24937,242.20779418945312,54.41990661621094,39.879308170021645,1.801384223180755,-3.3914306741137072,-3.2549250428912324,-100.0,-100.0,-100.0,1.0595225095748901,6
34844,241.70126342773438,54.72557067871094,36.00903239846091,1.795104872860489,-2.994576953334133,-2.400392727811257,-100.0,-100.0,-100.0,1.9941339492797852,6
27078,241.72801208496094,55.33980178833008,34.017058091006106,1.7676791576323767,-2.891000726841242,-2.049575228999946,-100.0,-100.0,-100.0,1.1000393629074097,6
3257,242.43545532226562,55.65159225463867,36.50552134882945,1.723939463984382,-2.665988637200611,-2.59127645019959,6.102928638458252,5.830657958984375,235.03274536132812,0.1363852471113205,1
34609,242.67828369140625,55.21275329589844,10.395262108686158,1.7238593969601503,-0.9022621156618278,-0.23569481793739275,4.626407146453857,3.7593045234680176,16.725053787231445,1.8843505382537842,2
3266,243.63314819335938,55.37797546386719,41.09309296037057,1.7229864819884306,-3.376617631519384,-3.6775959632439155,17.593175888061523,3.737704277038574,67.47004699707031,0.1402740627527237,1
32880,241.7538299560547,54.64060592651367,37.62013378024566,1.7008670894619413,-2.6260389261629093,-2.7249872727672484,-100.0,-100.0,-100.0,1.7935560941696167,6
32833,243.468994140625,55.5103874206543,41.09898983274074,1.682970091691934,-3.3004784504516276,-3.5842296412565076,-100.0,-100.0,-100.0,1.7303850650787354,6
27219,242.03009033203125,54.915618896484375,20.5639840879767,1.6672692516292202,-1.549731842424688,-0.6115278180515847,-100.0,-100.0,-100.0,1.1140919923782349,6
27186,241.97747802734375,55.042213439941406,20.73094646686473,1.6403573529523283,-1.18313388981405,-0.6225339612885715,-100.0,-100.0,-100.0,1.2977182865142822,6
20063,241.9875946044922,55.293582916259766,25.06912122595546,1.639858572695037,-1.5545845449520184,-1.0519895182176686,3.0618350505828857,2.7401766777038574,137.74142456054688,0.6778333783149719,1
13548,242.75677490234375,54.97455596923828,7.525629793662478,1.6265361383038062,-0.7086149595757872,-0.16927370921508247,5.006618976593018,3.1330738067626953,95.02220916748047,0.4298703968524933,1
21195,243.5767364501953,55.2054557800293,35.447201420086074,1.619212062516827,-2.605554777036355,-2.2961918306238336,-100.0,-100.0,-100.0,0.8187679052352905,6
6636,242.1457061767578,55.080909729003906,15.061000161464015,1.5989816126595013,-0.7151805869536502,-0.3129728327549884,-100.0,-100.0,-100.0,0.315634161233902,6
34921,243.11473083496094,55.016380310058594,18.474836201399178,1.596861760850521,-1.2129391339771136,-0.4839559251816772,-100.0,-100.0,-100.0,2.085646867752075,6
3200,242.65110778808594,54.930484771728516,7.502794232882016,1.5861556253206943,-0.6612725211976466,-0.16870940173118373,3.5094382762908936,1.8743261098861694,219.71017456054688,0.14833350479602814,1
4889,243.3877410888672,55.38605499267578,34.24951557626007,1.56309239511687,-2.3822038018929783,-2.1827289206584424,4.140581130981445,3.6138224601745605,221.1790771484375,0.18081997334957123,1
10225,242.6398162841797,55.12325668334961,4.911947732867841,1.5576713090608525,-1.025025671881924,-0.031781212363538834,-100.0,-100.0,-100.0,0.3825327455997467,6
39643,241.77041625976562,55.3440055847168,32.91306428107204,1.548247660546652,-2.01042940898506,-1.875765306117228,-100.0,-100.0,-100.0,3.1363093852996826,6
