id_1,ra_1,dec_1,separation_arcmin_1,total_flux_mjy_1,spectral_index_1,spectral_curvature_1,bmaj_1,bmin_1,pa_1,redshift_1,radioclass_1,id_2,ra_2,dec_2,separation_arcmin_2,total_flux_mjy_2,spectral_index_2,spectral_curvature_2,bmaj_2,bmin_2,pa_2,redshift_2,radioclass_2,match_sep_arcsec
11973,242.66030883789065,55.51397705078125,28.045121891904877,12.334966333130756,-1.6962029564007806,-1.25023538572515,-100.0,-100.0,-100.0,0.444547176361084,6,11973,242.66030883789065,55.51397705078125,28.045121891904877,11.90107006282497,-1.2599693273361996,-0.7401448819330327,-100.0,-100.0,-100.0,0.444547176361084,6,0.0
32725,242.1374969482422,54.53439712524414,34.457090380006434,9.444125469365606,-1.9641673057721112,-2.12271170064639,-100.0,-100.0,-100.0,1.7894269227981567,4,32725,242.1374969482422,54.53439712524414,34.457090380006434,12.158118009242148,-1.2421934559018992,-1.1948373967489307,-100.0,-100.0,-100.0,1.7894269227981567,4,0.0
146,243.0290985107422,55.21661376953125,18.391129039319992,9.34848548026878,-1.0235495177005902,-0.5729106967287778,19.953577041625977,4.398859977722168,309.50469970703125,0.023954939097166,1,146,243.0290985107422,55.21661376953125,18.391129039319992,7.878728286048971,-0.9304362075650744,-0.3877613221771148,19.953577041625977,4.398859977722168,309.50469970703125,0.023954939097166,1,0.0
24865,241.83132934570312,55.21989059448242,27.669163978601805,8.802912155130603,-1.8566124883070827,-1.2099659123562332,-100.0,-100.0,-100.0,0.9980069398880004,6,24865,241.83132934570312,55.21989059448242,27.669163978601805,7.781609818770324,-1.4339198861851876,-0.7180921136749028,-100.0,-100.0,-100.0,0.9980069398880004,6,0.0
13616,243.3288726806641,55.0471076965332,25.726163012726825,8.705593559453918,-1.4554302516222395,-1.0172617874876508,-100.0,-100.0,-100.0,0.4992435276508331,6,13616,243.3288726806641,55.0471076965332,25.726163012726825,8.275731506341895,-1.0980233699787216,-0.6106052986305843,-100.0,-100.0,-100.0,0.4992435276508331,6,0.0
3271,241.6066131591797,55.00300598144531,33.60446357302345,8.518897020024829,-2.299407037361767,-2.0792681875440095,7.292745590209961,6.665802001953125,107.47470092773438,0.1604030579328537,1,3271,241.6066131591797,55.00300598144531,33.60446357302345,8.805969184749134,-1.702710455662993,-1.2194368216125837,7.292745590209961,6.665802001953125,107.47470092773438,0.1604030579328537,1,0.0
13632,241.65866088867188,54.918739318847656,32.68036692170676,8.494295821889086,-2.427512921311494,-1.8408904214743675,-100.0,-100.0,-100.0,0.4780101478099823,6,13632,241.65866088867188,54.918739318847656,32.68036692170676,7.942815101013672,-1.7962834659435956,-1.0529622800498786,-100.0,-100.0,-100.0,0.4780101478099823,6,0.0
34813,241.7617645263672,55.2121696472168,29.744590377269603,7.589434106222465,-2.06609631316522,-1.445527456630329,-100.0,-100.0,-100.0,1.9241093397140503,6,34813,241.7617645263672,55.2121696472168,29.744590377269603,6.884225641609926,-1.564655349501757,-0.8460205418635062,-100.0,-100.0,-100.0,1.9241093397140503,6,0.0
36362,242.9815216064453,55.420188903808594,26.170613131438653,6.943374326927731,-1.983286376765428,-1.059210868491021,-100.0,-100.0,-100.0,2.105963706970215,6,36362,242.9815216064453,55.420188903808594,26.170613131438653,5.396006480225924,-1.6116160022366277,-0.6341679674800338,-100.0,-100.0,-100.0,2.105963706970215,6,0.0
23073,242.9542236328125,54.86662292480469,16.889792903353143,6.829580453605769,-0.7690440193264041,-0.3990244238777721,-100.0,-100.0,-100.0,0.9149507284164428,6,23073,242.9542236328125,54.86662292480469,16.889792903353143,6.229784102033497,-0.6262223084466177,-0.2486043725228835,-100.0,-100.0,-100.0,0.9149507284164428,6,0.0
26683,241.99411010742188,54.723106384277344,28.129980728062566,6.821040098173374,-1.623299040452321,-1.2594845858176826,-100.0,-100.0,-100.0,1.22602641582489,4,26683,241.99411010742188,54.723106384277344,28.129980728062566,6.817501636372658,-1.1839640732813188,-0.7452679177605318,-100.0,-100.0,-100.0,1.22602641582489,4,0.0
