id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
32086,242.3782958984375,54.98293685913086,7.997797192527124,0.17934674280709056,-0.8596172062321026,-0.1335183402326963,0.9638627767562866,0.8125719428062439,193.473876953125,1.569462776184082,2
21883,242.38290405273438,54.854061126708984,13.521050301857267,0.1793191890159441,-0.8990503546673724,-0.24261148329494064,1.2916362285614014,0.4576781988143921,322.9677429199219,0.7990472316741943,1
3321,243.16603088378906,54.99802780151367,20.369795150502764,0.17930000724684572,-1.0631218128284732,-0.36857958619473247,-100.0,-100.0,-100.0,0.21515250205993652,6
27126,243.20286560058594,54.541744232177734,37.269205991566736,0.17929282628805843,-2.144850924636587,-1.4487327826663658,-100.0,-100.0,-100.0,1.2446407079696655,6
6233,242.69522094726562,55.63037109375,35.11473981328095,0.17917551598733203,-1.813426450002617,-1.3405296176652304,1.7903993129730225,1.0149983167648315,306.52362060546875,0.24066126346588135,1
4476,242.50393676757812,55.54360580444336,29.80453891511856,0.17914400970052435,-1.4652930350032805,-0.939649617051261,2.982301712036133,1.1055874824523926,299.7544860839844,0.20886163413524628,1
26609,243.6494903564453,54.51667022705078,48.861476132730665,0.17894841044890208,-3.2148878926995588,-3.131658274773863,4.512277603149414,2.965121030807495,254.6607666015625,1.0166707038879395,1
3227,241.80792236328125,54.08031463623047,64.02017494068294,0.17892075440361957,-5.86705524753349,-8.502633839757317,1.4527698755264282,1.4466793537139893,120.62730407714844,0.17194759845733643,1
32770,242.17086791992188,55.25421142578125,18.684502754388642,0.17875036681262252,-0.7296365313668322,-0.3070624620022931,-100.0,-100.0,-100.0,1.8976497650146484,4
4891,240.6271514892578,55.558345794677734,73.38110111163216,0.17874676021512875,-9.345604548938063,-19.161513219962902,2.9606449604034424,2.5433802604675293,137.1416473388672,0.19764761626720428,1
21182,243.24359130859375,54.902408599853516,24.466196443148615,0.17857953476697158,-1.0909086021124088,-0.5468526709821251,-100.0,-100.0,-100.0,0.8066446185112,6
17728,243.85948181152344,54.81682586669922,46.23474693025749,0.17842854501520045,-2.8623414809758385,-2.670249710578495,1.5324139595031738,1.0921392440795898,164.45263671875,0.6090834736824036,1
28393,240.6623992919922,54.388004302978516,77.39277316109404,0.17808626654296372,-11.917129784454492,-30.264443564239624,-100.0,-100.0,-100.0,1.3945839405059814,6
39257,243.48013305664062,54.709835052490234,37.12123085516561,0.1780309145187021,-2.157357166736605,-1.5090323365587794,1.691446304321289,1.3639456033706665,66.72623443603516,2.8788821697235107,2
1714,244.25450134277344,55.449092864990234,62.086034067956106,0.17799881626866645,-5.374788401795794,-7.382954179381761,3.6095902919769287,2.049509286880493,4.37230110168457,0.11609499901533127,1
14879,241.80276489257812,55.130592346191406,27.15093114508884,0.17799773611913178,-1.3637784193874005,-0.7763420139642452,3.197953224182129,1.41256582736969,352.91064453125,0.4935785233974457,1
28141,241.7622528076172,55.29530715942383,31.69926618627183,0.177881221929626,-1.6878934220606108,-1.0638569194186978,3.526766061782837,0.7056137919425964,138.87509155273438,1.1672195196151733,1
19941,242.57498168945312,55.51373291015625,27.897989623697818,0.17786870861936863,-1.4243345398613716,-0.8179538435913618,2.085657835006714,0.7728054523468018,250.61573791503906,0.6863252520561218,1
24557,242.63253784179688,55.1260871887207,4.971615005424673,0.1778078052766123,-0.7768336014950372,-0.1044918153039126,1.8212896585464478,1.8047630786895752,79.78382873535156,0.9624172449111938,1
34508,241.5012969970703,55.2744255065918,39.388092035360735,0.17778593284195693,-2.2887273962788477,-1.7469035737424774,2.6514546871185303,1.5252307653427124,62.684295654296875,1.7116144895553589,2
26382,242.81578063964844,54.95268249511719,9.94155665309777,0.17770793226481704,-0.8454536466203458,-0.16803200369152438,1.914318561553955,1.611246109008789,262.9049072265625,0.9829866886138916,1
9873,243.31329345703125,55.3057861328125,29.466083415523762,0.17761867757947306,-1.4681701393884068,-0.9168325165400436,4.580653190612793,1.0529581308364868,20.17836570739746,0.3577658236026764,1
4413,242.49244689941406,54.71419906616211,20.303133665985687,0.17757515168743304,-1.025270169479306,-0.4553139776390941,1.0600296258926392,1.0479174852371216,6.894865036010742,0.2177179902791977,1
11554,242.37440490722656,54.817630767822266,15.58165826429023,0.17732680526701625,-0.905424739688527,-0.2984380136699864,1.8969646692276,0.9245215654373169,125.03746032714844,0.4021114706993103,1
8169,241.88084411621094,54.493690490722656,41.176359214505496,0.17723222314933923,-2.311036933871352,-1.9621110864057567,1.3892945051193237,0.9354459047317505,140.09344482421875,0.324007123708725,1
34810,243.74649047851562,53.9937629699707,75.20319770779464,0.17722151695562235,-10.177014888055474,-23.23859579773783,-100.0,-100.0,-100.0,1.9646941423416138,6
2732,241.8407745361328,55.38071823120117,32.213312358426776,0.17708700478097142,-1.6017427064608822,-1.1075739928741362,1.8718072175979614,0.8476048707962036,320.0235900878906,0.14884933829307556,1
26478,241.7361297607422,55.12984848022461,29.397032653871282,0.17694799152597618,-1.5357352261152422,-0.9086261714360067,1.615167498588562,1.612586498260498,313.209228515625,1.0755213499069214,1
28631,242.03338623046875,53.96664810180664,67.6661278088884,0.17688541504632918,-6.680484633454715,-11.228537355372241,-100.0,-100.0,-100.0,1.3252522945404053,6
37149,242.66929626464844,55.43083572387695,23.124162310177756,0.17684371488549783,-1.306700736163958,-0.5598380236430056,4.296902656555176,4.296864986419678,343.4395751953125,2.1290037631988525,2
4799,242.741943359375,55.94596481323242,54.110345063535,0.17683544341043897,-3.8559204045021516,-4.338766960409076,3.2635912895202637,2.687314748764038,191.0379180908203,0.21461597084999084,1
34517,242.8286895751953,54.34781265258789,42.9295213936721,0.17663334093697936,-2.615572279412963,-2.1767087177517825,3.1944000720977783,1.855285406112671,328.5045166015625,1.795552134513855,2
22884,242.47091674804688,55.367897033691406,19.510917161030214,0.17661965894627077,-1.077600461705808,-0.42226762900665943,1.7991547584533691,1.7400342226028442,178.90960693359375,0.8704526424407959,1
18801,243.51295471191406,54.882144927978516,33.63936889522695,0.17651261402555687,-1.7631874803567031,-1.2155104577964166,2.4330058097839355,0.7905408143997192,244.271484375,0.641649067401886,1
4190,242.8394775390625,55.08195877075195,9.119975644902157,0.1764872239829878,-0.7395997550545281,-0.15962147275772173,1.5430335998535156,1.4493677616119385,140.6962432861328,0.2169654816389084,1
3065,241.94342041015625,54.2724494934082,51.55937563584008,0.17642471494563344,-3.4678706178713163,-3.6998989020147817,2.3646042346954346,2.364140510559082,79.40626525878906,0.15351073443889618,1
18820,242.93972778320312,54.461631774902344,37.360461329711164,0.17641842306819205,-2.033632209654489,-1.5456029093074688,3.5738792419433594,1.864859700202942,230.64962768554688,0.626049816608429,1
16250,242.3285675048828,55.04218673706055,8.667398631940628,0.17634460000833088,-0.7804920594892739,-0.15085383362617788,1.3070225715637207,1.2054661512374878,207.37046813964844,0.5678390264511108,1
8052,243.01873779296875,55.531497955322266,32.605127498236115,0.17631133852469044,-1.650594441615308,-1.1364996523789919,1.5600802898406982,1.3139780759811401,94.95346069335938,0.30144137144088745,1
1607,242.03289794921875,54.221580505371094,53.1490370912442,0.17630639565815767,-3.6891168954685982,-4.0838701907090496,4.226352214813232,1.470586895942688,193.7753143310547,0.09012144804000854,1
8228,243.5804443359375,55.4963264465332,43.466319134594436,0.17628330939277903,-2.528936016145197,-2.2570532707052298,3.0317254066467285,1.9623892307281494,54.401123046875,0.3067004978656769,1
23795,242.0951690673828,55.2295036315918,19.863422464631352,0.1761547685304707,-1.0935182731398758,-0.4345141061971651,3.2169370651245117,1.5188708305358887,40.966129302978516,0.8927011489868164,1
11805,243.601806640625,55.32819747924805,38.793636322742685,0.17614229580935148,-2.1183953809358913,-1.692541491072526,1.3523834943771362,1.2638531923294067,345.5098876953125,0.38899144530296326,1
4559,241.5308837890625,54.88570022583008,37.450034053970086,0.176077888176707,-1.9797414759673997,-1.5560212916270921,1.088491439819336,0.8064348697662354,125.0377197265625,0.19563977420330048,1
34362,241.7916259765625,55.01157760620117,27.217926788224677,0.17599681287719254,-1.4745311274397623,-0.7709429367626526,1.659867763519287,1.4018590450286865,146.5144500732422,1.8743782043457031,2
39265,242.04522705078125,54.398536682128906,43.19777131927839,0.17587862678053015,-2.6898696470623737,-2.2056355614372207,2.0994150638580322,1.2906756401062012,57.655303955078125,2.7094571590423584,2
23034,242.77200317382812,55.417022705078125,23.04633405938755,0.17587082518417735,-0.9582712833327313,-0.48022568817464656,-100.0,-100.0,-100.0,0.9158743023872375,4
27208,242.79763793945312,55.4093017578125,22.87255445967248,0.17579050614579378,-1.2702584234519139,-0.47242717503960285,-100.0,-100.0,-100.0,1.249718427658081,6
30564,242.53970336914062,55.079742431640625,2.3262402205323234,0.17564859038687916,-0.22154827803256044,-0.0044987123591607526,-100.0,-100.0,-100.0,1.5380313396453857,4
20957,242.36891174316406,55.39364242553711,21.921830081499078,0.17556252436723613,-1.1554076294187106,-0.5170436709556631,7.464550971984863,1.5426206588745117,171.17437744140625,0.7521334886550903,1
26885,243.5256805419922,55.1305046081543,32.82528791807433,0.17550388450711812,-1.9466060601500963,-1.0640574512481218,-100.0,-100.0,-100.0,1.2918007373809814,6
15013,241.7417449951172,54.49269104003906,44.22455886505885,0.17550304640906317,-2.6335127878963918,-2.363095376684399,1.639557123184204,1.5853416919708252,69.1672592163086,0.48375871777534485,1
35775,242.3592987060547,55.005340576171875,8.039608731648231,0.17549806150157102,-0.8829384850179838,-0.13098658943899608,2.269447088241577,1.7930577993392944,100.52833557128906,2.083111047744751,2
14860,241.70367431640625,55.14781188964844,30.68037947577019,0.17548264209142145,-1.558094283540124,-0.9967732382130283,1.761014699935913,1.6080471277236938,298.71258544921875,0.4786551892757416,1
29015,241.90283203125,54.747554779052734,29.550018952351227,0.17537551034177204,-1.575505681309167,-0.9156859585751533,1.6172692775726318,1.5762567520141602,147.09088134765625,1.306107759475708,1
1535,241.9365692138672,54.369239807128906,46.48087863269796,0.1753199412509915,-2.8177019017869585,-2.712063979094952,5.240530967712402,3.4723806381225586,162.1323699951172,0.09315391629934311,1
23823,242.1746826171875,55.38239669799805,24.363633388734424,0.17499559233373232,-1.2724481398793115,-0.6268445790827363,1.186495065689087,1.0052226781845093,31.156282424926758,0.9018717408180237,1
30499,241.0841522216797,55.002479553222656,51.535273762329744,0.17457164990014185,-3.602377802823007,-3.6891129725131733,2.4833080768585205,2.4729115962982178,22.764015197753906,1.336920976638794,2
